
CIRCUIT ELEMENT POWER FLOW

(Power Flow into element from indicated Bus)
   TERMINAL TOTAL    -2.4 +j     -1.7        2.9       0.8140

ELEMENT = "Transformer.TRAFO_57"
57        1         1.2 +j      0.9        1.5       0.8126
57        2         1.2 +j      0.9        1.5       0.8126
57        3         1.2 +j      0.9        1.5       0.8126
57        0         0.0 +j      0.0        0.0       1.0000
   TERMINAL TOTAL     3.7 +j      2.7        4.6       0.8126
57BT      1        -1.2 +j     -0.9        1.5       0.8140
57BT      2        -1.2 +j     -0.9        1.5       0.8140
57BT      3        -1.2 +j     -0.9        1.5       0.8140
57BT      0         0.0 +j      0.0        0.0       1.0000
   TERMINAL TOTAL    -3.7 +j     -2.7        4.6       0.8140

ELEMENT = "Transformer.TRAFO_58"
58        1         1.2 +j      0.9        1.5       0.8126
58        2         1.2 +j      0.9        1.5       0.8126
58        3         1.2 +j      0.9        1.5       0.8126
58        0         0.0 +j      0.0        0.0       1.0000
   TERMINAL TOTAL     3.7 +j      2.7        4.6       0.8126
58BT      1        -1.2 +j     -0.9        1.5       0.8140
58BT      2        -1.2 +j     -0.9        1.5       0.8140
58BT      3        -1.2 +j     -0.9        1.5       0.8140
58BT      0         0.0 +j      0.0        0.0       1.0000
   TERMINAL TOTAL    -3.7 +j     -2.7        4.6       0.8140

ELEMENT = "Line.L1"
0         1       192.2 +j    152.5      245.4       0.7834
0         2       192.2 +j    152.5      245.4       0.7834
0         3       192.2 +j    152.5      245.4       0.7834
   TERMINAL TOTAL   576.7 +j    457.5      736.1       0.7834
1         1      -192.2 +j   -152.5      245.4       0.7834
1         2      -192.2 +j   -152.5      245.4       0.7834
1         3      -192.2 +j   -152.5      245.4       0.7834
   TERMINAL TOTAL  -576.7 +j   -457.5      736.1       0.7834

ELEMENT = "Line.L2"
1         1       192.2 +j    152.5      245.4       0.7834
1         2       192.2 +j    152.5      245.4       0.7834
1         3       192.2 +j    152.5      245.4       0.7834
   TERMINAL TOTAL   576.7 +j    457.5      736.1       0.7834
2         1      -192.2 +j   -152.5      245.4       0.7834
2         2      -192.2 +j   -152.5      245.4       0.7834
2         3      -192.2 +j   -152.5      245.4       0.7834
   TERMINAL TOTAL  -576.7 +j   -457.5      736.1       0.7834

ELEMENT = "Line.L3"
2         1       188.7 +j    150.0      241.0       0.7828
2         2       188.7 +j    150.0      241.0       0.7828
2         3       188.7 +j    150.0      241.0       0.7828
   TERMINAL TOTAL   566.1 +j    449.9      723.1       0.7828
2E        1      -188.7 +j   -150.0      241.0       0.7828
2E        2      -188.7 +j   -150.0      241.0       0.7828
2E        3      -188.7 +j   -150.0      241.0       0.7828
   TERMINAL TOTAL  -566.1 +j   -449.9      723.1       0.7828

ELEMENT = "Line.L4"
2E        1       183.8 +j    144.9      234.1       0.7852
2E        2       183.8 +j    144.9      234.1       0.7852
2E        3       183.8 +j    144.9      234.1       0.7852
   TERMINAL TOTAL   551.4 +j    434.8      702.2       0.7852
3         1      -183.8 +j   -144.9      234.1       0.7853
3         2      -183.8 +j   -144.9      234.1       0.7853
3         3      -183.8 +j   -144.9      234.1       0.7853
   TERMINAL TOTAL  -551.4 +j   -434.8      702.2       0.7853

ELEMENT = "Line.L5"
3         1       159.4 +j    117.8      198.2       0.8042
3         2       159.4 +j    117.8      198.2       0.8042
3         3       159.4 +j    117.8      198.2       0.8042
   TERMINAL TOTAL   478.2 +j    353.3      594.5       0.8042
4         1      -159.3 +j   -117.7      198.1       0.8043
4         2      -159.3 +j   -117.7      198.1       0.8043
4         3      -159.3 +j   -117.7      198.1       0.8043
   TERMINAL TOTAL  -478.0 +j   -353.1      594.3       0.8043

ELEMENT = "Line.L6"
4         1       159.3 +j    117.7      198.1       0.8043
4         2       159.3 +j    117.7      198.1       0.8043
4         3       159.3 +j    117.7      198.1       0.8043
   TERMINAL TOTAL   478.0 +j    353.1      594.3       0.8043
5         1      -158.5 +j   -117.3      197.2       0.8039
5         2      -158.5 +j   -117.3      197.2       0.8039
5         3      -158.5 +j   -117.3      197.2       0.8039
   TERMINAL TOTAL  -475.6 +j   -351.9      591.6       0.8039

ELEMENT = "Line.L7"
5         1       158.4 +j    117.2      197.0       0.8039
5         2       158.4 +j    117.2      197.0       0.8039
5         3       158.4 +j    117.2      197.0       0.8039
   TERMINAL TOTAL   475.2 +j    351.6      591.1       0.8039
6         1      -157.6 +j   -116.8      196.1       0.8034
6         2      -157.6 +j   -116.8      196.1       0.8034
6         3      -157.6 +j   -116.8      196.1       0.8034
   TERMINAL TOTAL  -472.7 +j   -350.3      588.4       0.8034

ELEMENT = "Line.L8"
6         1       155.8 +j    115.4      193.9       0.8034
6         2       155.8 +j    115.4      193.9       0.8034
6         3       155.8 +j    115.4      193.9       0.8034
   TERMINAL TOTAL   467.3 +j    346.3      581.6       0.8034
7         1      -155.6 +j   -115.3      193.7       0.8033
7         2      -155.6 +j   -115.3      193.7       0.8033
7         3      -155.6 +j   -115.3      193.7       0.8033
   TERMINAL TOTAL  -466.7 +j   -346.0      581.0       0.8033

ELEMENT = "Line.L9"
7         1       150.3 +j    111.6      187.2       0.8030
7         2       150.3 +j    111.6      187.2       0.8030
7         3       150.3 +j    111.6      187.2       0.8030
   TERMINAL TOTAL   450.9 +j    334.7      561.5       0.8030
8         1      -150.2 +j   -111.5      187.1       0.8029
8         2      -150.2 +j   -111.5      187.1       0.8029
8         3      -150.2 +j   -111.5      187.1       0.8029
   TERMINAL TOTAL  -450.6 +j   -334.5      561.2       0.8029

ELEMENT = "Line.L10"
8         1        33.5 +j     23.9       41.1       0.8141
8         2        33.5 +j     23.9       41.1       0.8141
8         3        33.5 +j     23.9       41.1       0.8141
   TERMINAL TOTAL   100.4 +j     71.6      123.3       0.8141
9         1       -33.4 +j    -23.8       41.0       0.8137
9         2       -33.4 +j    -23.8       41.0       0.8137
9         3       -33.4 +j    -23.8       41.0       0.8137
   TERMINAL TOTAL  -100.2 +j    -71.5      123.1       0.8137

ELEMENT = "Line.L11"
9         1        32.1 +j     23.0       39.5       0.8138
9         2        32.1 +j     23.0       39.5       0.8138
9         3        32.1 +j     23.0       39.5       0.8138
   TERMINAL TOTAL    96.4 +j     68.9      118.5       0.8138
10        1       -32.1 +j    -22.9       39.5       0.8137
10        2       -32.1 +j    -22.9       39.5       0.8137
10        3       -32.1 +j    -22.9       39.5       0.8137
   TERMINAL TOTAL   -96.4 +j    -68.8      118.4       0.8137

ELEMENT = "Line.L12"
10        1        24.1 +j     17.1       29.5       0.8145
10        2        24.1 +j     17.1       29.5       0.8145
10        3        24.1 +j     17.1       29.5       0.8145
   TERMINAL TOTAL    72.2 +j     51.4       88.6       0.8145
11        1       -24.0 +j    -17.1       29.5       0.8143
11        2       -24.0 +j    -17.1       29.5       0.8143
11        3       -24.0 +j    -17.1       29.5       0.8143
   TERMINAL TOTAL   -72.1 +j    -51.4       88.5       0.8143

ELEMENT = "Line.L13"
11        1        15.1 +j     10.7       18.5       0.8160
11        2        15.1 +j     10.7       18.5       0.8160
11        3        15.1 +j     10.7       18.5       0.8160
   TERMINAL TOTAL    45.2 +j     32.0       55.4       0.8160
12        1       -15.0 +j    -10.7       18.4       0.8158
12        2       -15.0 +j    -10.7       18.4       0.8158
12        3       -15.0 +j    -10.7       18.4       0.8158
   TERMINAL TOTAL   -45.1 +j    -32.0       55.3       0.8158

ELEMENT = "Line.L14"
12        1        14.7 +j     10.4       18.0       0.8154
12        2        14.7 +j     10.4       18.0       0.8154
12        3        14.7 +j     10.4       18.0       0.8154
   TERMINAL TOTAL    44.0 +j     31.3       54.0       0.8154
13        1       -14.7 +j    -10.4       18.0       0.8152
13        2       -14.7 +j    -10.4       18.0       0.8152
13        3       -14.7 +j    -10.4       18.0       0.8152
   TERMINAL TOTAL   -44.0 +j    -31.2       53.9       0.8152

ELEMENT = "Line.L15"
13        1        14.3 +j     10.2       17.5       0.8149
13        2        14.3 +j     10.2       17.5       0.8149
13        3        14.3 +j     10.2       17.5       0.8149
   TERMINAL TOTAL    42.9 +j     30.5       52.6       0.8149
14        1       -14.3 +j    -10.2       17.5       0.8147
14        2       -14.3 +j    -10.2       17.5       0.8147
14        3       -14.3 +j    -10.2       17.5       0.8147
   TERMINAL TOTAL   -42.8 +j    -30.5       52.6       0.8147

ELEMENT = "Line.L16"
14        1        14.3 +j     10.2       17.5       0.8147
14        2        14.3 +j     10.2       17.5       0.8147
14        3        14.3 +j     10.2       17.5       0.8147
   TERMINAL TOTAL    42.8 +j     30.5       52.6       0.8147
15        1       -14.3 +j    -10.2       17.5       0.8147
15        2       -14.3 +j    -10.2       17.5       0.8147
15        3       -14.3 +j    -10.2       17.5       0.8147
   TERMINAL TOTAL   -42.8 +j    -30.5       52.6       0.8147

ELEMENT = "Line.L17"
15        1        12.3 +j      8.8       15.1       0.8125
15        2        12.3 +j      8.8       15.1       0.8125
15        3        12.3 +j      8.8       15.1       0.8125
   TERMINAL TOTAL    36.8 +j     26.4       45.2       0.8125
16        1       -12.2 +j     -8.8       15.1       0.8124
16        2       -12.2 +j     -8.8       15.1       0.8124
16        3       -12.2 +j     -8.8       15.1       0.8124
   TERMINAL TOTAL   -36.7 +j    -26.4       45.2       0.8124

ELEMENT = "Line.L18"
16        1        10.0 +j      7.2       12.4       0.8127
16        2        10.0 +j      7.2       12.4       0.8127
16        3        10.0 +j      7.2       12.4       0.8127
   TERMINAL TOTAL    30.1 +j     21.6       37.1       0.8127
17        1       -10.0 +j     -7.2       12.4       0.8127
17        2       -10.0 +j     -7.2       12.4       0.8127
17        3       -10.0 +j     -7.2       12.4       0.8127
   TERMINAL TOTAL   -30.1 +j    -21.6       37.1       0.8127

ELEMENT = "Line.L19"
17        1         7.8 +j      5.6        9.6       0.8130
17        2         7.8 +j      5.6        9.6       0.8130
17        3         7.8 +j      5.6        9.6       0.8130
   TERMINAL TOTAL    23.5 +j     16.9       28.9       0.8130
18        1        -7.8 +j     -5.6        9.6       0.8130
18        2        -7.8 +j     -5.6        9.6       0.8130
18        3        -7.8 +j     -5.6        9.6       0.8130
   TERMINAL TOTAL   -23.5 +j    -16.9       28.9       0.8130

ELEMENT = "Line.L20"
18        1         7.8 +j      5.6        9.6       0.8130
18        2         7.8 +j      5.6        9.6       0.8130
18        3         7.8 +j      5.6        9.6       0.8130
   TERMINAL TOTAL    23.5 +j     16.9       28.9       0.8130
19        1        -7.8 +j     -5.6        9.6       0.8130
19        2        -7.8 +j     -5.6        9.6       0.8130
19        3        -7.8 +j     -5.6        9.6       0.8130
   TERMINAL TOTAL   -23.5 +j    -16.9       28.9       0.8130

ELEMENT = "Line.L21"
19        1         7.8 +j      5.6        9.6       0.8129
19        2         7.8 +j      5.6        9.6       0.8129
19        3         7.8 +j      5.6        9.6       0.8129
   TERMINAL TOTAL    23.4 +j     16.8       28.8       0.8129
20        1        -7.8 +j     -5.6        9.6       0.8128
20        2        -7.8 +j     -5.6        9.6       0.8128
20        3        -7.8 +j     -5.6        9.6       0.8128
   TERMINAL TOTAL   -23.4 +j    -16.8       28.8       0.8128

ELEMENT = "Line.L22"
20        1         2.7 +j      1.9        3.4       0.8150
20        2         2.7 +j      1.9        3.4       0.8150
20        3         2.7 +j      1.9        3.4       0.8150
   TERMINAL TOTAL     8.2 +j      5.8       10.1       0.8150
21        1        -2.7 +j     -1.9        3.4       0.8150
21        2        -2.7 +j     -1.9        3.4       0.8150
21        3        -2.7 +j     -1.9        3.4       0.8150
   TERMINAL TOTAL    -8.2 +j     -5.8       10.1       0.8150

ELEMENT = "Line.L23"
21        1         2.5 +j      1.8        3.1       0.8136
21        2         2.5 +j      1.8        3.1       0.8136
21        3         2.5 +j      1.8        3.1       0.8136
   TERMINAL TOTAL     7.5 +j      5.4        9.2       0.8136
22        1        -2.5 +j     -1.8        3.1       0.8136
22        2        -2.5 +j     -1.8        3.1       0.8136
22        3        -2.5 +j     -1.8        3.1       0.8136
   TERMINAL TOTAL    -7.5 +j     -5.4        9.2       0.8136

ELEMENT = "Line.L24"
22        1         2.5 +j      1.8        3.1       0.8136
22        2         2.5 +j      1.8        3.1       0.8136
22        3         2.5 +j      1.8        3.1       0.8136
   TERMINAL TOTAL     7.5 +j      5.4        9.2       0.8136
23        1        -2.5 +j     -1.8        3.1       0.8136
23        2        -2.5 +j     -1.8        3.1       0.8136
23        3        -2.5 +j     -1.8        3.1       0.8136
   TERMINAL TOTAL    -7.5 +j     -5.4        9.2       0.8136

ELEMENT = "Line.L25"
23        1         1.2 +j      0.9        1.5       0.8133
23        2         1.2 +j      0.9        1.5       0.8133
23        3         1.2 +j      0.9        1.5       0.8133
   TERMINAL TOTAL     3.7 +j      2.7        4.6       0.8133
24        1        -1.2 +j     -0.9        1.5       0.8133
24        2        -1.2 +j     -0.9        1.5       0.8133
24        3        -1.2 +j     -0.9        1.5       0.8133
   TERMINAL TOTAL    -3.7 +j     -2.7        4.6       0.8133

ELEMENT = "Line.L26"
24        1         1.2 +j      0.9        1.5       0.8133
24        2         1.2 +j      0.9        1.5       0.8133
24        3         1.2 +j      0.9        1.5       0.8133
   TERMINAL TOTAL     3.7 +j      2.7        4.6       0.8133
25        1        -1.2 +j     -0.9        1.5       0.8133
25        2        -1.2 +j     -0.9        1.5       0.8133
25        3        -1.2 +j     -0.9        1.5       0.8133
   TERMINAL TOTAL    -3.7 +j     -2.7        4.6       0.8133

ELEMENT = "Line.L27"
25        1         0.6 +j      0.4        0.8       0.8133
25        2         0.6 +j      0.4        0.8       0.8133
25        3         0.6 +j      0.4        0.8       0.8133
   TERMINAL TOTAL     1.9 +j      1.3        2.3       0.8133
26        1        -0.6 +j     -0.4        0.8       0.8133
26        2        -0.6 +j     -0.4        0.8       0.8133
26        3        -0.6 +j     -0.4        0.8       0.8133
   TERMINAL TOTAL    -1.9 +j     -1.3        2.3       0.8133

ELEMENT = "Line.L28"
2         1         3.5 +j      2.5        4.3       0.8153
2         2         3.5 +j      2.5        4.3       0.8153
2         3         3.5 +j      2.5        4.3       0.8153
   TERMINAL TOTAL    10.6 +j      7.5       13.0       0.8153
27        1        -3.5 +j     -2.5        4.3       0.8153
27        2        -3.5 +j     -2.5        4.3       0.8153
27        3        -3.5 +j     -2.5        4.3       0.8153
   TERMINAL TOTAL   -10.6 +j     -7.5       13.0       0.8153

ELEMENT = "Line.L29"
27        1         2.5 +j      1.8        3.1       0.8163
27        2         2.5 +j      1.8        3.1       0.8163
27        3         2.5 +j      1.8        3.1       0.8163
   TERMINAL TOTAL     7.6 +j      5.4        9.3       0.8163
28        1        -2.5 +j     -1.8        3.1       0.8164
28        2        -2.5 +j     -1.8        3.1       0.8164
28        3        -2.5 +j     -1.8        3.1       0.8164
   TERMINAL TOTAL    -7.6 +j     -5.4        9.3       0.8164

ELEMENT = "Line.L30"
28        1         1.5 +j      1.1        1.9       0.8187
28        2         1.5 +j      1.1        1.9       0.8187
28        3         1.5 +j      1.1        1.9       0.8187
   TERMINAL TOTAL     4.6 +j      3.2        5.6       0.8187
29        1        -1.5 +j     -1.1        1.9       0.8187
29        2        -1.5 +j     -1.1        1.9       0.8187
29        3        -1.5 +j     -1.1        1.9       0.8187
   TERMINAL TOTAL    -4.6 +j     -3.2        5.6       0.8187

ELEMENT = "Line.L31"
29        1         1.5 +j      1.1        1.9       0.8187
29        2         1.5 +j      1.1        1.9       0.8187
29        3         1.5 +j      1.1        1.9       0.8187
   TERMINAL TOTAL     4.6 +j      3.2        5.6       0.8187
30        1        -1.5 +j     -1.1        1.9       0.8187
30        2        -1.5 +j     -1.1        1.9       0.8187
30        3        -1.5 +j     -1.1        1.9       0.8187
   TERMINAL TOTAL    -4.6 +j     -3.2        5.6       0.8187

ELEMENT = "Line.L32"
30        1         1.5 +j      1.1        1.9       0.8187
30        2         1.5 +j      1.1        1.9       0.8187
30        3         1.5 +j      1.1        1.9       0.8187
   TERMINAL TOTAL     4.6 +j      3.2        5.6       0.8187
31        1        -1.5 +j     -1.1        1.9       0.8187
31        2        -1.5 +j     -1.1        1.9       0.8187
31        3        -1.5 +j     -1.1        1.9       0.8187
   TERMINAL TOTAL    -4.6 +j     -3.2        5.6       0.8187

ELEMENT = "Line.L33"
31        1         1.5 +j      1.1        1.9       0.8187
31        2         1.5 +j      1.1        1.9       0.8187
31        3         1.5 +j      1.1        1.9       0.8187
   TERMINAL TOTAL     4.6 +j      3.2        5.6       0.8187
32        1        -1.5 +j     -1.1        1.9       0.8187
32        2        -1.5 +j     -1.1        1.9       0.8187
32        3        -1.5 +j     -1.1        1.9       0.8187
   TERMINAL TOTAL    -4.6 +j     -3.2        5.6       0.8187

ELEMENT = "Line.L34"
32        1         1.0 +j      0.7        1.2       0.8211
32        2         1.0 +j      0.7        1.2       0.8211
32        3         1.0 +j      0.7        1.2       0.8211
   TERMINAL TOTAL     2.9 +j      2.0        3.6       0.8211
33        1        -1.0 +j     -0.7        1.2       0.8211
33        2        -1.0 +j     -0.7        1.2       0.8211
33        3        -1.0 +j     -0.7        1.2       0.8211
   TERMINAL TOTAL    -2.9 +j     -2.0        3.6       0.8211

ELEMENT = "Line.L35"
33        1         0.2 +j      0.2        0.3       0.8298
33        2         0.2 +j      0.2        0.3       0.8298
33        3         0.2 +j      0.2        0.3       0.8298
   TERMINAL TOTAL     0.7 +j      0.5        0.8       0.8298
34        1        -0.2 +j     -0.2        0.3       0.8298
34        2        -0.2 +j     -0.2        0.3       0.8298
34        3        -0.2 +j     -0.2        0.3       0.8298
   TERMINAL TOTAL    -0.7 +j     -0.5        0.8       0.8298

ELEMENT = "Line.L36"
2E        1         4.9 +j      5.0        7.0       0.6956
2E        2         4.9 +j      5.0        7.0       0.6956
2E        3         4.9 +j      5.0        7.0       0.6956
   TERMINAL TOTAL    14.7 +j     15.1       21.1       0.6956
27E       1        -4.9 +j     -5.0        7.0       0.6956
27E       2        -4.9 +j     -5.0        7.0       0.6956
27E       3        -4.9 +j     -5.0        7.0       0.6956
   TERMINAL TOTAL   -14.7 +j    -15.1       21.1       0.6956

ELEMENT = "Line.L37"
27E       1         3.9 +j      4.3        5.8       0.6676
27E       2         3.9 +j      4.3        5.8       0.6676
27E       3         3.9 +j      4.3        5.8       0.6676
   TERMINAL TOTAL    11.6 +j     13.0       17.4       0.6676
28E       1        -3.9 +j     -4.3        5.8       0.6676
28E       2        -3.9 +j     -4.3        5.8       0.6676
28E       3        -3.9 +j     -4.3        5.8       0.6676
   TERMINAL TOTAL   -11.6 +j    -13.0       17.4       0.6676

ELEMENT = "Line.L38"
28E       1         2.9 +j      3.6        4.6       0.6229
28E       2         2.9 +j      3.6        4.6       0.6229
28E       3         2.9 +j      3.6        4.6       0.6229
   TERMINAL TOTAL     8.6 +j     10.8       13.8       0.6229
65        1        -2.9 +j     -3.6        4.6       0.6229
65        2        -2.9 +j     -3.6        4.6       0.6229
65        3        -2.9 +j     -3.6        4.6       0.6229
   TERMINAL TOTAL    -8.6 +j    -10.8       13.8       0.6229

ELEMENT = "Line.L39"
65        1         2.9 +j      3.6        4.6       0.6229
65        2         2.9 +j      3.6        4.6       0.6229
65        3         2.9 +j      3.6        4.6       0.6229
   TERMINAL TOTAL     8.6 +j     10.8       13.8       0.6229
66        1        -2.9 +j     -3.6        4.6       0.6229
66        2        -2.9 +j     -3.6        4.6       0.6229
66        3        -2.9 +j     -3.6        4.6       0.6229
   TERMINAL TOTAL    -8.6 +j    -10.8       13.8       0.6229

ELEMENT = "Line.L40"
66        1         1.9 +j      2.9        3.5       0.5504
66        2         1.9 +j      2.9        3.5       0.5504
66        3         1.9 +j      2.9        3.5       0.5504
   TERMINAL TOTAL     5.8 +j      8.8       10.5       0.5504
67        1        -1.9 +j     -2.9        3.5       0.5504
67        2        -1.9 +j     -2.9        3.5       0.5504
67        3        -1.9 +j     -2.9        3.5       0.5504
   TERMINAL TOTAL    -5.8 +j     -8.8       10.5       0.5504

ELEMENT = "Line.L41"
67        1         1.0 +j      2.3        2.5       0.4038
67        2         1.0 +j      2.3        2.5       0.4038
67        3         1.0 +j      2.3        2.5       0.4038
   TERMINAL TOTAL     3.0 +j      6.8        7.4       0.4038
68        1        -1.0 +j     -2.3        2.5       0.4037
68        2        -1.0 +j     -2.3        2.5       0.4037
68        3        -1.0 +j     -2.3        2.5       0.4037
   TERMINAL TOTAL    -3.0 +j     -6.8        7.4       0.4037

ELEMENT = "Line.L42"
68        1         1.0 +j      2.2        2.4       0.3936
68        2         1.0 +j      2.2        2.4       0.3936
68        3         1.0 +j      2.2        2.4       0.3936
   TERMINAL TOTAL     2.9 +j      6.7        7.3       0.3936
69        1        -1.0 +j     -2.2        2.4       0.3936
69        2        -1.0 +j     -2.2        2.4       0.3936
69        3        -1.0 +j     -2.2        2.4       0.3936
   TERMINAL TOTAL    -2.9 +j     -6.7        7.3       0.3936

ELEMENT = "Line.L43"
69        1         1.0 +j      2.2        2.4       0.3936
69        2         1.0 +j      2.2        2.4       0.3936
69        3         1.0 +j      2.2        2.4       0.3936
   TERMINAL TOTAL     2.9 +j      6.7        7.3       0.3936
70        1        -1.0 +j     -2.2        2.4       0.3936
70        2        -1.0 +j     -2.2        2.4       0.3936
70        3        -1.0 +j     -2.2        2.4       0.3936
   TERMINAL TOTAL    -2.9 +j     -6.7        7.3       0.3936

ELEMENT = "Line.L44"
70        1         0.7 +j      2.1        2.2       0.3298
70        2         0.7 +j      2.1        2.2       0.3298
70        3         0.7 +j      2.1        2.2       0.3298
   TERMINAL TOTAL     2.2 +j      6.2        6.5       0.3298
88        1        -0.7 +j     -2.1        2.2       0.3298
88        2        -0.7 +j     -2.1        2.2       0.3298
88        3        -0.7 +j     -2.1        2.2       0.3298
   TERMINAL TOTAL    -2.2 +j     -6.2        6.5       0.3298

ELEMENT = "Line.L45"
88        1         0.7 +j      2.1        2.2       0.3298
88        2         0.7 +j      2.1        2.2       0.3298
88        3         0.7 +j      2.1        2.2       0.3298
   TERMINAL TOTAL     2.2 +j      6.2        6.5       0.3298
89        1        -0.7 +j     -2.1        2.2       0.3298
89        2        -0.7 +j     -2.1        2.2       0.3298
89        3        -0.7 +j     -2.1        2.2       0.3298
   TERMINAL TOTAL    -2.2 +j     -6.2        6.5       0.3298

ELEMENT = "Line.L46"
89        1         0.4 +j      1.0        1.1       0.3298
89        2         0.4 +j      1.0        1.1       0.3298
89        3         0.4 +j      1.0        1.1       0.3298
   TERMINAL TOTAL     1.1 +j      3.1        3.3       0.3298
90        1        -0.4 +j     -1.0        1.1       0.3298
90        2        -0.4 +j     -1.0        1.1       0.3298
90        3        -0.4 +j     -1.0        1.1       0.3298
   TERMINAL TOTAL    -1.1 +j     -3.1        3.3       0.3298

ELEMENT = "Line.L47"
3         1        24.4 +j     27.1       36.5       0.6686
3         2        24.4 +j     27.1       36.5       0.6686
3         3        24.4 +j     27.1       36.5       0.6686
   TERMINAL TOTAL    73.2 +j     81.4      109.5       0.6686
35        1       -24.4 +j    -27.1       36.5       0.6686
35        2       -24.4 +j    -27.1       36.5       0.6686
35        3       -24.4 +j    -27.1       36.5       0.6686
   TERMINAL TOTAL   -73.2 +j    -81.4      109.5       0.6686

ELEMENT = "Line.L48"
35        1        24.4 +j     27.1       36.5       0.6686
35        2        24.4 +j     27.1       36.5       0.6686
35        3        24.4 +j     27.1       36.5       0.6686
   TERMINAL TOTAL    73.2 +j     81.4      109.5       0.6686
36        1       -24.4 +j    -27.1       36.5       0.6687
36        2       -24.4 +j    -27.1       36.5       0.6687
36        3       -24.4 +j    -27.1       36.5       0.6687
   TERMINAL TOTAL   -73.2 +j    -81.4      109.5       0.6687

ELEMENT = "Line.L49"
36        1        20.9 +j     24.6       32.3       0.6471
36        2        20.9 +j     24.6       32.3       0.6471
36        3        20.9 +j     24.6       32.3       0.6471
   TERMINAL TOTAL    62.7 +j     73.8       96.8       0.6471
37        1       -20.9 +j    -24.6       32.2       0.6475
37        2       -20.9 +j    -24.6       32.2       0.6475
37        3       -20.9 +j    -24.6       32.2       0.6475
   TERMINAL TOTAL   -62.6 +j    -73.7       96.7       0.6475

ELEMENT = "Line.L50"
37        1        17.1 +j     12.3       21.1       0.8114
37        2        17.1 +j     12.3       21.1       0.8114
37        3        17.1 +j     12.3       21.1       0.8114
   TERMINAL TOTAL    51.3 +j     37.0       63.2       0.8114
38        1       -17.1 +j    -12.3       21.1       0.8114
38        2       -17.1 +j    -12.3       21.1       0.8114
38        3       -17.1 +j    -12.3       21.1       0.8114
   TERMINAL TOTAL   -51.3 +j    -37.0       63.2       0.8114

ELEMENT = "Line.L51"
7         1         2.0 +j      1.4        2.4       0.8164
7         2         2.0 +j      1.4        2.4       0.8164
7         3         2.0 +j      1.4        2.4       0.8164
   TERMINAL TOTAL     5.9 +j      4.2        7.2       0.8164
40        1        -2.0 +j     -1.4        2.4       0.8164
40        2        -2.0 +j     -1.4        2.4       0.8164
40        3        -2.0 +j     -1.4        2.4       0.8164
   TERMINAL TOTAL    -5.9 +j     -4.2        7.2       0.8164

ELEMENT = "Line.L52"
40        1         0.2 +j      0.1        0.2       0.8022
40        2         0.2 +j      0.1        0.2       0.8022
40        3         0.2 +j      0.1        0.2       0.8022
   TERMINAL TOTAL     0.5 +j      0.4        0.6       0.8022
41        1        -0.2 +j     -0.1        0.2       0.8022
41        2        -0.2 +j     -0.1        0.2       0.8022
41        3        -0.2 +j     -0.1        0.2       0.8022
   TERMINAL TOTAL    -0.5 +j     -0.4        0.6       0.8022

ELEMENT = "Line.L53"
8         1       115.4 +j     86.7      144.3       0.7996
8         2       115.4 +j     86.7      144.3       0.7996
8         3       115.4 +j     86.7      144.3       0.7996
   TERMINAL TOTAL   346.2 +j    260.0      432.9       0.7996
42        1      -115.2 +j    -86.6      144.1       0.7994
42        2      -115.2 +j    -86.6      144.1       0.7994
42        3      -115.2 +j    -86.6      144.1       0.7994
   TERMINAL TOTAL  -345.5 +j   -259.7      432.2       0.7994

ELEMENT = "Line.L54"
42        1       114.9 +j     86.3      143.7       0.7995
42        2       114.9 +j     86.3      143.7       0.7995
42        3       114.9 +j     86.3      143.7       0.7995
   TERMINAL TOTAL   344.7 +j    259.0      431.1       0.7995
43        1      -114.6 +j    -86.2      143.4       0.7993
43        2      -114.6 +j    -86.2      143.4       0.7993
43        3      -114.6 +j    -86.2      143.4       0.7993
   TERMINAL TOTAL  -343.9 +j   -258.6      430.3       0.7993

ELEMENT = "Line.L55"
43        1       112.8 +j     84.9      141.2       0.7991
43        2       112.8 +j     84.9      141.2       0.7991
43        3       112.8 +j     84.9      141.2       0.7991
   TERMINAL TOTAL   338.5 +j    254.7      423.7       0.7991
44        1      -112.5 +j    -84.7      140.9       0.7988
44        2      -112.5 +j    -84.7      140.9       0.7988
44        3      -112.5 +j    -84.7      140.9       0.7988
   TERMINAL TOTAL  -337.6 +j   -254.2      422.6       0.7988

ELEMENT = "Line.L56"
44        1       110.9 +j     83.6      138.8       0.7986
44        2       110.9 +j     83.6      138.8       0.7986
44        3       110.9 +j     83.6      138.8       0.7986
   TERMINAL TOTAL   332.7 +j    250.7      416.5       0.7986
45        1      -110.6 +j    -83.4      138.5       0.7984
45        2      -110.6 +j    -83.4      138.5       0.7984
45        3      -110.6 +j    -83.4      138.5       0.7984
   TERMINAL TOTAL  -331.7 +j   -250.2      415.5       0.7984

ELEMENT = "Line.L57"
45        1       110.6 +j     83.4      138.5       0.7984
45        2       110.6 +j     83.4      138.5       0.7984
45        3       110.6 +j     83.4      138.5       0.7984
   TERMINAL TOTAL   331.7 +j    250.2      415.5       0.7984
46        1      -108.8 +j    -82.8      136.7       0.7957
46        2      -108.8 +j    -82.8      136.7       0.7957
46        3      -108.8 +j    -82.8      136.7       0.7957
